neg,neu,pos
0.046,0.854,0.099
0.067,0.842,0.091
0.106,0.833,0.061
0.126,0.784,0.09
0.042,0.871,0.087
0.02,0.87,0.111
0.136,0.836,0.027
0.148,0.743,0.108
0.053,0.861,0.086
0.118,0.73,0.152
0.07,0.841,0.09
0.01,0.957,0.033
0.022,0.913,0.065
0.169,0.742,0.09
0.176,0.745,0.079
0.038,0.89,0.072
0.076,0.806,0.118
0.06,0.748,0.192
0.0,0.779,0.221
0.145,0.8,0.055
0.024,0.788,0.188
0.07,0.859,0.071
0.049,0.898,0.054
0.071,0.831,0.098
0.055,0.872,0.073
0.195,0.754,0.052
0.109,0.832,0.059
0.115,0.795,0.089
0.085,0.82,0.095
0.028,0.877,0.095
0.102,0.802,0.096
0.071,0.77,0.159
0.046,0.914,0.04
0.195,0.739,0.065
0.145,0.807,0.048
0.198,0.701,0.101
0.096,0.845,0.059
0.114,0.822,0.063
0.079,0.885,0.036
0.041,0.829,0.13
0.059,0.87,0.071
0.031,0.876,0.093
0.069,0.843,0.088
0.113,0.799,0.088
0.13,0.796,0.074
0.098,0.823,0.079
0.1,0.861,0.039
0.085,0.889,0.027
0.091,0.825,0.084
0.164,0.724,0.111
0.164,0.724,0.111
0.115,0.836,0.049
0.074,0.832,0.094
0.096,0.827,0.077
0.041,0.908,0.051
0.0,0.968,0.032
0.137,0.777,0.086
0.256,0.703,0.041
0.14,0.753,0.107
0.047,0.849,0.104
0.103,0.784,0.113
0.148,0.782,0.07
0.068,0.89,0.042
0.077,0.852,0.071
0.097,0.875,0.028
0.153,0.808,0.039
0.11,0.845,0.046
0.096,0.8,0.104
0.022,0.882,0.095
0.069,0.854,0.077
0.045,0.918,0.037
0.134,0.855,0.011
0.026,0.958,0.016
0.105,0.809,0.086
0.1,0.82,0.08
0.101,0.755,0.144
0.12,0.801,0.079
0.016,0.892,0.092
0.131,0.793,0.076
0.079,0.836,0.085
0.098,0.813,0.089
0.0,1.0,0.0
0.128,0.807,0.065
0.143,0.801,0.057
0.066,0.867,0.067
0.043,0.798,0.159
0.044,0.861,0.095
0.079,0.828,0.094
0.138,0.806,0.056
0.052,0.898,0.05
0.093,0.859,0.048
0.117,0.823,0.06
0.069,0.872,0.059
0.112,0.799,0.088
0.198,0.802,0.0
0.08,0.834,0.085
0.014,0.952,0.034
0.014,0.909,0.077
0.057,0.879,0.064
0.093,0.862,0.045
0.089,0.823,0.088
0.054,0.884,0.061
0.068,0.82,0.111
0.017,0.856,0.127
0.137,0.776,0.087
0.116,0.818,0.065
0.082,0.825,0.093
0.185,0.725,0.09
0.0,0.862,0.138
0.055,0.887,0.057
0.168,0.761,0.071
0.068,0.849,0.083
0.051,0.859,0.09
0.06,0.94,0.0
0.092,0.828,0.081
0.175,0.798,0.027
0.203,0.776,0.022
0.129,0.829,0.042
0.157,0.792,0.051
0.16,0.791,0.049
0.079,0.851,0.07
0.162,0.799,0.039
0.064,0.87,0.066
0.114,0.798,0.088
0.072,0.832,0.096
0.142,0.807,0.051
0.08,0.827,0.093
0.087,0.894,0.018
0.08,0.869,0.051
0.08,0.83,0.089
0.095,0.845,0.061
0.06,0.811,0.129
0.139,0.829,0.032
0.177,0.777,0.046
0.095,0.805,0.1
0.142,0.769,0.088
0.046,0.935,0.019
0.021,0.885,0.094
0.127,0.818,0.055
0.036,0.902,0.062
0.153,0.733,0.114
0.046,0.843,0.111
0.027,0.889,0.084
0.15,0.781,0.068
0.081,0.811,0.108
0.192,0.716,0.093
0.066,0.888,0.046
0.098,0.845,0.057
0.194,0.769,0.037
0.112,0.825,0.062
0.084,0.821,0.095
0.132,0.759,0.11
0.11,0.858,0.032
0.024,0.752,0.224
0.103,0.862,0.035
0.119,0.79,0.091
0.109,0.82,0.072
0.075,0.888,0.037
0.17,0.733,0.097
0.16,0.822,0.018
0.097,0.875,0.028
0.153,0.808,0.039
0.11,0.845,0.046
0.096,0.8,0.104
0.022,0.882,0.095
0.069,0.854,0.077
0.045,0.918,0.037
0.134,0.855,0.011
0.026,0.958,0.016
0.105,0.809,0.086
0.1,0.82,0.08
0.101,0.755,0.144
0.12,0.801,0.079
0.016,0.892,0.092
0.131,0.793,0.076
0.079,0.836,0.085
0.098,0.813,0.089
0.0,1.0,0.0
0.128,0.807,0.065
0.143,0.801,0.057
0.066,0.867,0.067
0.043,0.798,0.159
0.044,0.861,0.095
0.079,0.828,0.094
0.138,0.806,0.056
0.052,0.898,0.05
0.093,0.859,0.048
0.117,0.823,0.06
0.069,0.872,0.059
0.112,0.799,0.088
0.198,0.802,0.0
0.08,0.834,0.085
0.014,0.952,0.034
0.014,0.909,0.077
0.057,0.879,0.064
0.093,0.862,0.045
0.089,0.823,0.088
0.054,0.884,0.061
0.068,0.82,0.111
0.017,0.856,0.127
0.137,0.776,0.087
0.116,0.818,0.065
0.082,0.825,0.093
0.185,0.725,0.09
0.0,0.862,0.138
0.055,0.887,0.057
0.168,0.761,0.071
0.068,0.849,0.083
0.051,0.859,0.09
0.06,0.94,0.0
0.092,0.828,0.081
0.175,0.798,0.027
0.203,0.776,0.022
0.129,0.829,0.042
0.157,0.792,0.051
0.16,0.791,0.049
0.079,0.851,0.07
0.162,0.799,0.039
0.064,0.87,0.066
0.114,0.798,0.088
0.072,0.832,0.096
0.142,0.807,0.051
0.08,0.827,0.093
0.087,0.894,0.018
0.08,0.869,0.051
0.08,0.83,0.089
0.095,0.845,0.061
0.06,0.811,0.129
0.139,0.829,0.032
0.177,0.777,0.046
0.095,0.805,0.1
0.142,0.769,0.088
0.046,0.935,0.019
0.021,0.885,0.094
0.127,0.818,0.055
0.036,0.902,0.062
0.153,0.733,0.114
0.046,0.843,0.111
0.027,0.889,0.084
0.15,0.781,0.068
0.081,0.811,0.108
0.192,0.716,0.093
0.066,0.888,0.046
0.098,0.845,0.057
0.194,0.769,0.037
0.112,0.825,0.062
0.084,0.821,0.095
0.132,0.759,0.11
0.11,0.858,0.032
0.024,0.752,0.224
0.103,0.862,0.035
0.119,0.79,0.091
0.109,0.82,0.072
0.075,0.888,0.037
0.17,0.733,0.097
0.16,0.822,0.018
0.244,0.706,0.05
0.03,0.877,0.093
0.135,0.818,0.047
0.073,0.843,0.084
0.022,0.876,0.102
0.113,0.777,0.11
0.063,0.859,0.078
0.147,0.786,0.067
0.036,0.916,0.047
0.09,0.885,0.025
0.193,0.75,0.058
0.15,0.827,0.023
0.046,0.928,0.026
0.073,0.843,0.084
0.085,0.736,0.179
0.0,0.916,0.084
0.14,0.823,0.037
0.069,0.829,0.101
0.092,0.855,0.053
0.041,0.779,0.179
0.195,0.769,0.036
0.139,0.791,0.069
0.079,0.861,0.061
0.07,0.823,0.108
0.066,0.863,0.07
0.15,0.803,0.047
0.132,0.795,0.074
0.141,0.793,0.066
0.067,0.845,0.088
0.135,0.797,0.068
0.147,0.816,0.037
0.055,0.866,0.079
0.058,0.849,0.093
0.129,0.8,0.071
0.198,0.74,0.063
0.028,0.881,0.091
0.079,0.808,0.113
0.107,0.805,0.088
0.141,0.817,0.042
0.066,0.85,0.084
0.111,0.809,0.08
0.09,0.851,0.059
0.0,0.825,0.175
0.073,0.806,0.121
0.122,0.772,0.105
0.051,0.91,0.039
0.065,0.801,0.134
0.104,0.872,0.024
0.207,0.729,0.064
0.117,0.801,0.082
0.058,0.874,0.068
0.053,0.889,0.059
0.118,0.829,0.052
0.162,0.762,0.076
0.056,0.836,0.108
0.032,0.883,0.085
0.103,0.869,0.028
0.094,0.847,0.059
0.065,0.768,0.167
0.076,0.855,0.069
0.064,0.873,0.063
0.039,0.884,0.077
0.144,0.807,0.049
0.206,0.794,0.0
0.172,0.803,0.025
0.075,0.759,0.166
0.0,0.802,0.198
0.061,0.926,0.013
0.061,0.867,0.072
0.145,0.817,0.038
0.128,0.822,0.05
0.135,0.815,0.05
0.018,0.911,0.071
0.133,0.785,0.082
0.187,0.764,0.049
0.055,0.836,0.109
0.064,0.868,0.069
0.0,0.95,0.05
0.041,0.891,0.068
0.059,0.794,0.147
0.019,0.789,0.193
0.059,0.941,0.0
0.14,0.735,0.125
0.066,0.891,0.043
0.068,0.835,0.097
0.038,0.879,0.082
0.058,0.825,0.117
0.036,0.797,0.167
0.072,0.868,0.06
0.161,0.812,0.026
0.068,0.888,0.043
0.035,0.887,0.077
0.098,0.863,0.039
0.045,0.82,0.135
0.183,0.738,0.078
0.219,0.726,0.054
0.075,0.82,0.104
0.0,0.897,0.103
0.043,0.903,0.054
0.163,0.749,0.088
0.135,0.827,0.038
0.058,0.823,0.119
0.2,0.735,0.065
0.02,0.904,0.076
0.05,0.844,0.106
0.078,0.866,0.056
0.079,0.921,0.0
0.131,0.773,0.097
0.099,0.778,0.123
0.126,0.813,0.061
0.079,0.799,0.123
0.152,0.803,0.045
0.09,0.759,0.152
0.119,0.833,0.047
0.064,0.844,0.092
0.053,0.84,0.107
0.278,0.704,0.018
0.093,0.829,0.078
0.065,0.748,0.187
0.046,0.874,0.079
0.129,0.831,0.041
0.07,0.789,0.141
0.069,0.871,0.061
0.074,0.823,0.103
0.1,0.828,0.072
0.049,0.835,0.115
0.154,0.803,0.043
0.052,0.848,0.1
0.165,0.764,0.071
0.097,0.82,0.083
0.144,0.828,0.028
0.095,0.807,0.099
0.037,0.921,0.041
0.203,0.722,0.076
0.131,0.775,0.094
0.071,0.821,0.108
0.083,0.787,0.13
0.09,0.825,0.085
0.028,0.904,0.068
0.126,0.772,0.102
0.05,0.872,0.078
0.17,0.77,0.061
0.055,0.824,0.12
0.08,0.76,0.16
0.061,0.898,0.042
0.112,0.85,0.038
0.095,0.784,0.12
0.107,0.85,0.042
0.119,0.8,0.081
0.128,0.872,0.0
0.077,0.791,0.132
0.072,0.779,0.149
0.041,0.894,0.065
0.106,0.832,0.062
0.041,0.859,0.1
0.02,0.846,0.134
0.064,0.883,0.054
0.095,0.862,0.043
0.083,0.816,0.101
0.101,0.835,0.064
0.094,0.878,0.028
0.054,0.931,0.015
0.159,0.775,0.066
0.067,0.904,0.029
0.107,0.814,0.079
0.105,0.831,0.063
0.036,0.897,0.067
0.061,0.846,0.093
0.165,0.835,0.0
0.135,0.829,0.036
0.0,1.0,0.0
0.12,0.808,0.071
0.112,0.801,0.086
0.072,0.797,0.131
0.028,0.789,0.183
0.142,0.811,0.046
0.128,0.824,0.048
0.212,0.729,0.059
0.078,0.858,0.064
0.121,0.848,0.031
0.083,0.835,0.083
0.13,0.823,0.046
0.12,0.793,0.087
0.069,0.885,0.046
0.078,0.795,0.126
0.077,0.782,0.141
0.158,0.842,0.0
0.0,0.921,0.079
0.115,0.824,0.062
0.106,0.755,0.139
0.032,0.896,0.072
0.084,0.801,0.115
0.168,0.809,0.024
0.094,0.846,0.059
0.203,0.722,0.076
0.092,0.812,0.096
0.041,0.898,0.061
0.176,0.765,0.059
0.22,0.755,0.025
0.021,0.815,0.164
0.08,0.813,0.107
0.036,0.901,0.064
0.097,0.768,0.135
0.12,0.819,0.061
0.099,0.768,0.133
0.0,1.0,0.0
0.0,0.852,0.148
0.085,0.859,0.055
0.0,0.9,0.1
0.152,0.809,0.038
0.197,0.745,0.059
0.069,0.867,0.064
0.103,0.844,0.052
0.111,0.779,0.11
0.098,0.831,0.071
0.0,0.889,0.111
0.126,0.853,0.021
0.06,0.841,0.099
0.221,0.75,0.029
0.166,0.76,0.074
0.042,0.832,0.126
0.085,0.895,0.02
0.076,0.831,0.093
0.05,0.81,0.14
0.079,0.863,0.058
0.185,0.716,0.098
0.051,0.884,0.065
0.019,0.887,0.095
0.168,0.768,0.064
0.041,0.851,0.108
0.166,0.768,0.065
0.126,0.839,0.035
0.043,0.863,0.093
0.0,0.911,0.089
0.0,0.961,0.039
0.067,0.85,0.083
0.04,0.836,0.124
0.099,0.846,0.055
0.056,0.829,0.116
0.198,0.657,0.145
0.019,0.864,0.117
0.071,0.877,0.052
0.111,0.807,0.082
0.134,0.829,0.036
0.151,0.791,0.058
0.039,0.845,0.116
0.09,0.865,0.045
0.061,0.851,0.088
0.009,0.896,0.094
0.036,0.885,0.079
0.119,0.833,0.048
0.027,0.908,0.065
0.0,0.966,0.034
0.218,0.726,0.056
0.104,0.847,0.049
0.169,0.804,0.026
0.196,0.731,0.073
0.162,0.838,0.0
0.09,0.844,0.066
0.068,0.826,0.106
0.076,0.862,0.061
0.0,0.948,0.052
0.045,0.85,0.105
0.176,0.768,0.056
0.051,0.854,0.095
0.05,0.885,0.066
0.058,0.89,0.052
0.066,0.846,0.088
0.005,0.951,0.044
0.06,0.796,0.144
0.045,0.893,0.062
0.041,0.826,0.133
0.05,0.902,0.048
0.049,0.87,0.081
0.042,0.861,0.097
0.029,0.927,0.044
0.091,0.87,0.039
0.054,0.81,0.135
0.042,0.879,0.079
0.08,0.785,0.135
0.105,0.797,0.098
0.069,0.876,0.056
0.0,0.831,0.169
0.051,0.874,0.076
0.111,0.833,0.056
0.0,0.855,0.145
0.077,0.854,0.069
0.114,0.843,0.043
0.088,0.816,0.096
0.0,0.809,0.191
0.039,0.883,0.079
0.076,0.801,0.123
0.061,0.867,0.072
0.164,0.81,0.026
0.163,0.794,0.044
0.0,0.871,0.129
0.0,0.932,0.068
0.076,0.838,0.085
0.034,0.876,0.091
0.065,0.818,0.117
0.0,1.0,0.0
0.116,0.81,0.073
0.078,0.809,0.113
0.114,0.856,0.031
0.125,0.854,0.021
0.062,0.88,0.058
0.0,0.905,0.095
0.156,0.738,0.106
0.048,0.795,0.157
0.155,0.812,0.032
0.06,0.871,0.069
0.136,0.765,0.099
0.057,0.883,0.061
0.052,0.892,0.056
0.089,0.76,0.15
0.185,0.749,0.067
0.111,0.79,0.1
0.083,0.867,0.05
0.101,0.785,0.114
0.064,0.821,0.116
0.094,0.824,0.083
0.1,0.841,0.059
0.035,0.809,0.156
0.052,0.865,0.083
0.153,0.738,0.108
0.108,0.808,0.084
0.04,0.9,0.06
0.062,0.88,0.058
0.125,0.795,0.081
0.203,0.664,0.133
0.056,0.851,0.093
0.172,0.79,0.038
0.0,0.713,0.287
0.078,0.898,0.024
0.076,0.736,0.188
0.036,0.795,0.169
0.103,0.742,0.156
0.043,0.86,0.096
0.063,0.781,0.156
0.064,0.785,0.151
0.104,0.796,0.1
0.03,0.851,0.119
0.083,0.771,0.146
0.056,0.799,0.146
0.098,0.792,0.11
0.1,0.833,0.068
0.194,0.748,0.058
0.09,0.86,0.05
0.153,0.704,0.143
0.103,0.828,0.069
0.092,0.862,0.045
0.14,0.825,0.035
0.0,0.867,0.133
0.003,0.942,0.056
0.201,0.728,0.07
0.144,0.816,0.04
0.06,0.778,0.162
0.073,0.84,0.086
0.067,0.871,0.062
0.238,0.669,0.093
0.076,0.897,0.026
0.067,0.707,0.226
0.105,0.738,0.157
0.242,0.676,0.082
0.091,0.802,0.107
0.094,0.823,0.083
0.062,0.849,0.09
0.076,0.706,0.218
0.12,0.838,0.042
0.135,0.831,0.034
0.165,0.726,0.109
0.202,0.798,0.0
0.214,0.712,0.074
0.107,0.834,0.059
0.095,0.82,0.085
0.153,0.806,0.042
0.096,0.848,0.056
0.092,0.832,0.076
0.145,0.806,0.049
0.059,0.799,0.142
0.0,0.911,0.089
0.028,0.939,0.033
0.021,0.788,0.191
0.085,0.855,0.06
0.059,0.836,0.104
0.063,0.784,0.152
0.133,0.785,0.082
0.128,0.835,0.037
0.081,0.885,0.034
0.0,0.853,0.147
0.061,0.939,0.0
0.072,0.849,0.079
0.118,0.825,0.057
0.082,0.811,0.106
0.11,0.825,0.064
0.047,0.915,0.038
0.038,0.897,0.065
0.0,0.922,0.078
0.148,0.782,0.07
0.0,0.936,0.064
0.031,0.863,0.106
0.0,0.928,0.072
0.067,0.751,0.181
0.139,0.729,0.131
0.054,0.88,0.065
0.099,0.833,0.069
0.182,0.765,0.053
0.044,0.829,0.126
0.0,1.0,0.0
0.098,0.816,0.086
0.137,0.802,0.061
0.064,0.781,0.155
0.052,0.886,0.061
0.089,0.839,0.072
0.093,0.819,0.088
0.029,0.871,0.1
0.036,0.848,0.116
0.039,0.859,0.102
0.146,0.788,0.067
0.0,1.0,0.0
0.138,0.786,0.076
0.146,0.835,0.02
0.078,0.852,0.07
0.0,0.935,0.065
0.09,0.862,0.048
0.03,0.861,0.109
0.058,0.811,0.131
0.07,0.781,0.149
0.072,0.928,0.0
0.1,0.82,0.08
0.176,0.783,0.041
0.184,0.776,0.04
0.114,0.871,0.014
0.066,0.794,0.14
0.066,0.858,0.075
0.092,0.832,0.076
0.133,0.816,0.051
0.11,0.766,0.124
0.067,0.884,0.049
0.124,0.827,0.049
0.152,0.74,0.108
0.127,0.776,0.097
0.074,0.884,0.042
0.037,0.814,0.149
0.089,0.801,0.111
0.129,0.824,0.047
0.033,0.849,0.119
0.12,0.852,0.028
0.087,0.884,0.029
0.072,0.755,0.173
0.104,0.79,0.107
0.173,0.757,0.07
0.114,0.771,0.115
0.073,0.871,0.056
0.248,0.659,0.093
0.012,0.943,0.045
0.022,0.878,0.1
0.137,0.793,0.07
0.097,0.882,0.021
0.08,0.82,0.1
0.119,0.805,0.075
0.095,0.878,0.027
0.081,0.879,0.04
0.092,0.865,0.043
0.104,0.826,0.07
0.124,0.835,0.041
0.017,0.863,0.12
0.058,0.906,0.036
0.106,0.814,0.081
0.045,0.805,0.15
0.097,0.814,0.089
0.0,0.886,0.114
0.14,0.832,0.028
0.0,0.787,0.213
0.026,0.908,0.066
0.094,0.812,0.093
0.184,0.776,0.04
0.136,0.804,0.06
0.044,0.852,0.105
0.165,0.784,0.051
0.038,0.895,0.067
0.084,0.824,0.092
0.218,0.756,0.026
0.067,0.857,0.076
0.063,0.831,0.106
0.096,0.853,0.051
0.237,0.669,0.095
0.051,0.802,0.146
0.065,0.812,0.123
0.02,0.817,0.163
0.0,0.959,0.041
0.174,0.737,0.088
0.134,0.808,0.059
0.109,0.706,0.185
0.127,0.841,0.033
0.079,0.887,0.034
0.108,0.859,0.034
0.098,0.811,0.091
0.184,0.782,0.033
0.0,0.912,0.088
0.033,0.828,0.139
0.0,0.819,0.181
0.187,0.757,0.057
0.097,0.884,0.019
0.062,0.88,0.059
0.05,0.929,0.021
0.056,0.865,0.08
0.119,0.747,0.134
0.019,0.831,0.15
0.095,0.828,0.078
0.091,0.863,0.045
0.04,0.877,0.083
0.06,0.814,0.126
0.056,0.881,0.063
0.035,0.942,0.024
0.03,0.796,0.174
0.077,0.853,0.071
0.089,0.834,0.077
0.071,0.863,0.066
0.035,0.944,0.021
0.096,0.792,0.111
0.043,0.9,0.057
0.207,0.738,0.055
0.012,0.961,0.027
0.049,0.846,0.105
0.123,0.81,0.067
0.088,0.824,0.088
0.088,0.754,0.158
0.025,0.892,0.083
0.113,0.804,0.082
0.036,0.842,0.122
0.049,0.885,0.065
0.079,0.888,0.033
0.017,0.914,0.07
0.094,0.766,0.14
0.086,0.839,0.075
0.086,0.777,0.136
0.07,0.888,0.041
0.139,0.778,0.083
0.065,0.863,0.071
0.03,0.887,0.083
0.08,0.862,0.058
0.187,0.757,0.056
0.171,0.703,0.125
0.173,0.784,0.042
0.104,0.761,0.135
0.096,0.854,0.05
0.094,0.794,0.112
0.128,0.826,0.046
0.067,0.858,0.075
0.097,0.818,0.085
0.067,0.933,0.0
0.102,0.798,0.1
0.012,0.975,0.013
0.083,0.735,0.182
0.02,0.899,0.081
0.043,0.82,0.137
0.166,0.825,0.009
0.078,0.722,0.2
0.107,0.841,0.052
0.075,0.829,0.096
0.076,0.866,0.059
0.06,0.889,0.051
0.057,0.822,0.122
0.0,0.957,0.043
0.098,0.779,0.123
0.0,0.923,0.077
0.048,0.859,0.094
0.082,0.81,0.108
0.051,0.708,0.241
0.131,0.803,0.065
0.079,0.846,0.076
0.046,0.822,0.132
0.083,0.833,0.084
0.138,0.83,0.033
0.072,0.82,0.108
0.008,0.849,0.143
0.013,0.901,0.086
0.034,0.867,0.099
0.041,0.889,0.069
0.084,0.831,0.086
0.094,0.85,0.057
0.14,0.785,0.075
0.079,0.822,0.098
0.071,0.893,0.036
0.017,0.922,0.061
0.154,0.757,0.089
0.163,0.81,0.027
0.083,0.887,0.031
0.122,0.768,0.109
0.132,0.793,0.076
0.0,0.928,0.072
0.07,0.794,0.136
0.064,0.835,0.101
0.016,0.906,0.078
0.114,0.741,0.145
0.072,0.832,0.096
0.045,0.87,0.086
0.032,0.842,0.126
0.045,0.813,0.142
0.12,0.84,0.04
0.115,0.817,0.068
0.097,0.698,0.206
0.077,0.872,0.051
0.04,0.876,0.084
0.173,0.78,0.047
0.045,0.871,0.084
0.053,0.911,0.036
0.022,0.837,0.142
0.071,0.82,0.109
0.079,0.829,0.092
0.131,0.787,0.082
0.133,0.838,0.029
0.124,0.847,0.029
0.059,0.821,0.12
0.097,0.862,0.041
0.047,0.821,0.132
0.077,0.787,0.136
0.068,0.839,0.093
0.133,0.768,0.1
0.06,0.854,0.086
0.085,0.791,0.124
0.105,0.776,0.119
0.126,0.807,0.067
0.031,0.843,0.126
0.236,0.758,0.006
0.141,0.751,0.108
0.038,0.917,0.045
0.114,0.771,0.115
0.095,0.779,0.126
0.038,0.839,0.123
0.049,0.845,0.106
0.119,0.837,0.044
0.058,0.904,0.038
0.095,0.889,0.016
0.081,0.819,0.1
0.03,0.858,0.112
0.147,0.788,0.065
0.055,0.775,0.17
0.02,0.904,0.076
0.076,0.841,0.083
0.064,0.884,0.052
0.069,0.855,0.076
0.043,0.788,0.169
0.081,0.813,0.106
0.105,0.712,0.182
0.2,0.8,0.0
0.042,0.894,0.064
0.098,0.856,0.046
0.081,0.841,0.077
0.045,0.886,0.069
0.045,0.955,0.0
0.192,0.753,0.054
0.048,0.824,0.127
0.089,0.859,0.052
0.056,0.811,0.133
0.132,0.845,0.023
0.064,0.821,0.115
0.1,0.821,0.078
0.065,0.729,0.206
0.034,0.876,0.091
0.05,0.923,0.028
0.093,0.892,0.015
0.066,0.86,0.073
0.027,0.914,0.06
0.056,0.854,0.09
0.096,0.846,0.059
0.057,0.848,0.095
0.037,0.784,0.18
0.046,0.903,0.051
0.073,0.807,0.12
0.102,0.854,0.044
0.171,0.749,0.08
0.067,0.837,0.095
0.129,0.791,0.081
0.128,0.797,0.075
0.113,0.798,0.088
0.099,0.825,0.076
0.03,0.917,0.053
0.042,0.958,0.0
0.043,0.932,0.025
0.11,0.828,0.062
0.173,0.78,0.047
0.077,0.826,0.098
0.069,0.904,0.027
0.189,0.79,0.021
0.075,0.838,0.087
0.067,0.845,0.088
0.06,0.843,0.097
0.032,0.867,0.102
0.096,0.881,0.023
0.132,0.755,0.113
0.154,0.719,0.127
0.029,0.893,0.079
0.072,0.901,0.026
0.047,0.848,0.105
0.07,0.809,0.12
0.097,0.785,0.117
0.07,0.92,0.01
0.031,0.895,0.074
0.0,0.832,0.168
0.139,0.762,0.099
0.143,0.747,0.11
0.061,0.857,0.082
0.121,0.824,0.055
0.106,0.814,0.08
0.057,0.814,0.13
0.0,0.955,0.045
0.034,0.888,0.078
0.162,0.724,0.113
0.068,0.853,0.078
0.113,0.812,0.075
0.143,0.776,0.08
0.044,0.821,0.135
0.008,0.939,0.053
0.052,0.804,0.144
0.193,0.766,0.041
0.0,0.913,0.087
0.061,0.855,0.083
0.067,0.857,0.076
0.143,0.817,0.04
0.071,0.887,0.042
0.239,0.74,0.021
0.139,0.796,0.065
0.058,0.868,0.074
0.069,0.899,0.032
0.085,0.848,0.067
0.119,0.836,0.045
0.086,0.807,0.106
0.106,0.836,0.058
0.019,0.853,0.128
0.033,0.929,0.038
0.039,0.92,0.041
0.022,0.881,0.098
0.011,0.89,0.099
0.062,0.888,0.049
0.035,0.939,0.026
0.101,0.899,0.0
0.133,0.838,0.029
0.035,0.909,0.057
0.109,0.831,0.061
0.142,0.783,0.074
0.079,0.884,0.037
0.127,0.787,0.086
0.0,0.872,0.128
0.047,0.863,0.09
0.061,0.844,0.094
0.027,0.94,0.033
0.0,0.908,0.092
0.148,0.817,0.035
0.071,0.83,0.098
0.133,0.821,0.046
0.089,0.827,0.084
0.032,0.863,0.105
0.0,0.929,0.071
0.225,0.72,0.055
0.085,0.787,0.128
0.067,0.844,0.089
0.034,0.85,0.115
0.102,0.77,0.128
0.11,0.83,0.06
0.138,0.835,0.027
0.049,0.86,0.091
0.116,0.797,0.088
0.159,0.753,0.088
0.117,0.843,0.04
0.134,0.844,0.022
0.022,0.908,0.07
0.08,0.862,0.058
0.052,0.813,0.135
0.037,0.933,0.03
0.127,0.777,0.096
0.079,0.888,0.033
0.051,0.865,0.085
0.068,0.795,0.137
0.151,0.77,0.079
0.036,0.91,0.055
0.075,0.831,0.095
0.121,0.806,0.073
0.108,0.85,0.042
0.037,0.921,0.042
0.132,0.756,0.112
0.0,0.845,0.155
0.058,0.827,0.114
0.084,0.837,0.079
0.108,0.818,0.074
0.11,0.867,0.023
0.173,0.773,0.053
0.063,0.848,0.089
0.139,0.791,0.07
0.127,0.83,0.044
0.073,0.872,0.055
0.031,0.882,0.087
0.098,0.761,0.141
0.045,0.825,0.13
0.062,0.836,0.102
0.124,0.81,0.066
0.067,0.85,0.083
0.048,0.952,0.0
0.077,0.849,0.074
0.034,0.811,0.156
0.0,0.932,0.068
0.101,0.768,0.131
0.059,0.855,0.086
0.072,0.832,0.096
0.109,0.777,0.114
0.125,0.813,0.062
0.112,0.825,0.063
0.137,0.791,0.073
0.083,0.727,0.19
0.101,0.838,0.06
0.092,0.883,0.025
0.115,0.794,0.091
0.058,0.862,0.08
0.081,0.821,0.099
0.126,0.792,0.082
0.22,0.773,0.007
0.154,0.786,0.061
0.175,0.764,0.061
0.069,0.788,0.144
0.102,0.801,0.097
0.08,0.868,0.052
0.046,0.911,0.043
0.12,0.804,0.075
0.116,0.765,0.12
0.052,0.898,0.05
0.047,0.92,0.032
0.08,0.81,0.11
0.032,0.825,0.143
0.03,0.936,0.034
0.127,0.796,0.077
0.007,0.95,0.043
0.096,0.888,0.016
0.103,0.864,0.034
0.039,0.87,0.091
0.092,0.871,0.037
0.144,0.731,0.124
0.02,0.915,0.065
0.064,0.936,0.0
0.148,0.727,0.125
0.056,0.849,0.095
0.027,0.899,0.074
0.012,0.901,0.087
0.047,0.822,0.131
0.056,0.786,0.158
0.098,0.821,0.081
0.118,0.844,0.038
0.102,0.82,0.078
0.068,0.814,0.118
0.121,0.792,0.087
0.061,0.843,0.096
0.077,0.776,0.147
0.058,0.863,0.08
0.134,0.755,0.11
0.154,0.846,0.0
0.163,0.776,0.061
0.131,0.761,0.108
0.135,0.773,0.092
0.153,0.787,0.06
0.049,0.798,0.154
0.1,0.719,0.182
0.052,0.874,0.074
0.165,0.774,0.061
0.167,0.833,0.0
0.027,0.865,0.108
0.063,0.822,0.115
0.06,0.8,0.14
0.066,0.826,0.107
0.185,0.772,0.043
0.028,0.892,0.08
0.059,0.856,0.086
0.063,0.774,0.163
0.029,0.932,0.04
0.148,0.76,0.092
0.036,0.879,0.085
0.043,0.907,0.05
0.037,0.689,0.274
0.051,0.904,0.045
0.046,0.87,0.084
0.057,0.818,0.126
0.093,0.822,0.085
0.077,0.809,0.113
0.18,0.783,0.037
0.029,0.859,0.113
0.02,0.884,0.096
0.083,0.763,0.154
0.074,0.828,0.098
0.061,0.859,0.08
0.13,0.767,0.103
0.054,0.863,0.083
0.193,0.79,0.017
0.049,0.834,0.117
0.099,0.849,0.053
0.14,0.805,0.055
0.121,0.838,0.041
0.063,0.817,0.119
0.056,0.863,0.081
0.116,0.819,0.065
0.103,0.805,0.092
0.05,0.9,0.05
0.069,0.861,0.07
0.129,0.793,0.079
0.052,0.83,0.118
0.073,0.769,0.158
0.0,0.934,0.066
0.045,0.835,0.12
0.136,0.864,0.0
0.028,0.892,0.08
0.0,0.955,0.045
