PERSON,ORG,FAC,GPE,NORP,LOC,PRODUCT,EVENT,WORK_OF_ART,LAW,LANGUAGE,DATE,TIME,PERCENT,MONEY,CARDINAL,QUANTITY,ORDINAL
4,2,1,22,6,0,0,0,0,0,0,3,1,0,0,9,0,0
22,10,0,11,4,1,0,0,1,0,0,7,0,0,0,2,0,1
6,17,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0
5,14,0,57,12,2,0,0,4,0,2,10,0,4,1,1,0,0
17,12,0,25,18,2,0,0,0,0,0,9,0,0,0,2,0,1
12,6,0,18,15,1,0,0,0,0,0,5,2,0,0,4,0,0
3,9,0,1,2,0,1,0,0,0,0,2,0,0,2,3,0,1
33,65,3,205,67,11,1,2,0,0,0,32,2,0,3,26,0,1
9,13,0,9,6,2,1,0,0,0,0,6,0,0,4,3,0,0
19,27,0,27,17,5,1,4,0,0,0,9,3,0,0,8,1,0
13,20,0,11,21,0,2,0,1,0,0,18,0,2,5,0,0,0
10,15,0,9,2,2,5,0,0,1,0,16,0,0,0,5,0,1
18,14,1,10,6,1,8,0,0,0,0,9,0,0,0,1,0,0
21,14,0,10,11,0,2,0,0,0,0,6,0,0,0,2,0,2
11,47,0,3,2,1,1,0,2,0,0,15,1,9,8,3,0,2
16,30,1,9,14,2,3,0,1,0,0,19,0,0,2,0,0,1
20,12,0,17,8,1,3,0,0,0,0,10,1,0,0,2,0,0
4,5,0,2,0,0,1,0,0,0,0,2,0,0,1,1,0,0
2,2,0,1,0,1,1,1,0,0,0,2,0,0,0,0,0,0
4,4,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0
17,14,0,5,6,0,0,0,0,0,0,6,0,1,0,5,0,1
10,20,0,14,4,0,1,0,1,3,0,12,0,0,1,1,0,1
3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5,4,0,7,0,0,1,0,0,0,0,5,1,1,1,6,4,1
11,19,0,4,1,0,0,0,2,0,0,8,2,0,0,1,0,1
8,9,0,4,10,0,0,0,0,0,0,7,0,0,0,8,0,1
43,10,4,23,10,2,5,1,1,0,0,8,0,0,0,3,0,1
3,10,0,1,2,0,0,0,0,0,0,3,1,0,0,1,0,0
9,6,0,7,5,0,0,0,0,0,0,5,0,0,0,4,0,0
6,12,1,5,0,0,0,0,0,0,0,4,2,0,0,0,0,0
16,8,0,24,2,5,0,0,0,1,0,9,0,1,0,8,0,3
7,12,0,4,0,1,1,0,0,0,0,11,0,0,0,1,0,0
6,7,0,17,4,1,3,0,0,0,0,6,0,0,0,4,0,3
4,4,0,12,0,1,2,0,0,0,0,11,0,0,0,6,0,2
41,15,0,2,0,2,0,0,0,0,0,16,0,0,0,7,0,0
8,13,1,6,5,0,2,0,0,0,0,12,0,1,3,1,0,0
4,7,0,5,1,0,1,0,0,0,0,10,0,2,1,0,0,0
5,8,0,2,1,1,1,1,0,1,0,6,1,0,2,0,0,0
0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,10,0,7,12,0,1,0,0,1,0,14,0,0,0,2,0,1
12,4,0,3,5,0,0,0,1,0,0,7,0,0,0,3,0,1
9,6,0,6,0,1,1,1,0,0,0,9,0,0,0,0,0,1
4,5,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0
12,8,3,12,1,1,2,0,0,0,0,7,0,0,0,1,0,1
24,19,1,10,33,5,3,3,0,0,0,22,0,4,2,15,0,6
12,14,0,13,1,0,1,0,0,0,1,13,0,0,0,19,0,0
3,24,0,4,5,0,1,0,0,1,0,22,1,0,5,6,0,0
2,14,0,5,8,1,0,0,0,1,0,16,2,0,4,1,0,0
13,8,0,7,2,4,1,0,0,3,0,5,0,0,0,0,0,1
0,4,0,5,4,0,0,0,0,0,0,3,0,0,1,0,0,0
4,4,0,1,4,0,1,0,0,0,0,2,1,0,0,1,0,0
2,10,0,3,1,0,1,0,0,0,0,9,0,0,0,0,0,0
12,9,0,12,3,2,1,0,0,0,0,19,0,0,0,7,0,1
0,4,0,3,0,0,0,0,0,0,0,3,0,0,1,1,0,0
22,15,0,7,13,0,3,0,0,1,0,7,0,0,0,4,0,0
7,4,0,13,6,0,0,0,1,0,0,7,0,0,0,0,1,1
5,17,0,17,4,0,0,0,0,0,0,6,0,2,4,5,0,0
5,8,0,19,0,0,0,0,0,0,0,4,0,1,1,4,0,0
0,3,0,4,0,0,0,0,0,0,0,4,0,0,1,0,0,0
2,10,0,6,6,0,0,0,0,4,0,10,0,0,0,0,0,1
3,3,0,2,1,0,0,0,1,0,0,2,1,0,0,0,0,0
15,29,0,11,22,1,1,0,2,0,0,22,2,5,5,10,0,3
2,14,0,5,1,0,0,0,0,0,0,21,1,2,4,5,0,0
1,12,0,7,6,0,0,0,0,4,0,13,1,0,0,0,0,0
15,10,0,7,4,2,0,0,0,0,0,9,0,0,0,7,0,3
4,3,0,14,11,1,0,0,0,0,0,6,0,0,0,2,0,0
12,8,0,5,8,0,0,0,0,0,0,9,0,0,0,2,0,1
0,4,0,2,2,0,0,0,0,2,0,5,1,0,0,0,0,0
16,13,0,7,6,1,2,0,0,0,0,10,0,0,0,0,0,0
11,22,0,11,8,0,0,0,0,2,0,8,0,0,1,1,0,0
14,10,0,9,9,0,1,0,0,0,0,11,0,0,0,4,0,0
2,7,0,10,1,0,0,0,0,0,0,4,0,0,2,1,0,0
13,15,0,11,25,0,5,0,0,0,0,11,0,5,1,6,0,1
8,11,0,5,11,1,0,0,1,0,0,8,2,0,0,7,0,1
9,16,0,5,10,7,1,0,0,1,0,15,0,1,2,4,4,0
11,16,0,9,3,1,0,0,0,0,0,8,0,0,5,2,1,0
19,21,0,22,32,1,8,0,1,0,0,12,1,0,5,18,0,3
14,17,0,2,13,2,0,0,0,0,0,11,0,0,0,7,0,0
19,18,0,4,7,1,0,0,0,0,0,7,0,0,0,3,0,0
1,8,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2,8,0,1,2,0,2,0,0,1,0,3,3,0,0,0,0,0
4,3,0,10,4,1,1,0,0,0,0,28,1,37,50,5,0,0
1,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0
6,8,0,2,13,0,0,0,0,0,0,4,0,9,2,2,0,1
6,12,0,12,1,0,0,1,0,0,0,28,2,9,2,14,1,2
5,33,0,6,1,0,0,0,0,0,0,8,1,10,2,3,0,0
12,10,1,11,8,2,3,0,1,1,0,15,0,0,0,12,0,2
23,18,0,4,7,1,2,0,0,0,0,3,0,0,0,3,0,0
19,20,0,1,12,1,4,0,1,0,0,11,1,4,0,5,0,2
8,17,0,5,12,0,0,0,0,0,0,11,2,0,1,0,0,0
2,19,0,5,7,1,0,0,0,2,0,12,1,0,1,2,0,0
1,5,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,1
14,21,0,12,3,0,0,0,0,0,0,3,0,0,2,5,0,2
3,9,0,1,3,0,0,0,0,0,0,3,2,0,0,1,0,1
8,19,0,9,4,1,0,0,0,0,0,25,1,7,2,4,0,3
0,4,0,2,1,0,0,0,0,0,0,2,3,1,0,1,0,1
7,14,0,1,5,0,0,0,0,0,0,11,1,0,3,7,0,0
5,11,0,5,3,1,0,0,0,1,0,10,0,2,1,3,0,0
1,7,0,1,3,0,0,0,0,0,0,4,0,0,0,1,0,0
1,6,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4,7,0,1,1,0,0,0,0,0,0,3,2,0,0,0,0,0
14,23,0,15,22,0,2,0,0,0,0,18,2,0,1,7,0,4
6,8,0,5,1,0,0,0,0,0,0,3,0,0,0,2,0,0
4,6,0,12,4,0,0,1,0,0,0,7,0,0,6,4,2,0
1,4,0,1,0,0,0,0,0,0,0,2,0,0,4,0,0,0
4,17,0,6,1,0,0,0,0,0,0,4,0,0,0,0,0,0
5,10,1,7,5,1,1,0,0,0,0,12,0,0,1,5,0,0
8,9,0,14,2,0,0,1,0,0,0,4,0,0,7,6,0,0
12,11,1,8,14,0,0,0,0,0,0,11,0,0,0,6,0,0
21,10,0,2,1,0,0,0,0,0,1,5,0,0,1,0,0,2
17,13,1,59,12,6,2,0,1,0,0,6,0,0,0,2,0,1
1,3,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,1
7,22,0,14,2,0,0,0,0,0,0,4,0,0,1,0,0,0
6,3,0,5,4,0,0,0,1,0,0,2,0,0,0,3,0,0
5,2,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,1
18,13,0,2,3,1,3,0,1,0,0,8,1,0,0,2,0,1
2,2,0,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0
19,20,0,9,24,1,1,0,0,1,0,26,2,9,7,13,0,1
2,3,0,9,4,1,1,0,0,0,0,25,0,37,50,5,0,0
10,6,2,4,10,1,0,0,0,0,0,12,0,3,2,4,0,1
1,7,0,2,2,0,1,0,0,0,0,3,3,0,0,1,0,0
1,5,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
5,5,0,6,4,0,0,0,0,0,0,17,0,2,3,1,0,0
19,15,0,6,10,0,1,0,2,0,0,21,0,5,2,5,0,1
2,3,0,5,2,0,0,0,0,0,0,4,0,0,0,0,0,0
5,1,0,5,2,0,1,0,0,0,0,3,0,0,0,0,0,0
17,21,0,8,6,1,6,0,0,0,0,10,0,0,0,4,0,0
7,5,0,4,3,2,3,0,0,0,0,4,0,0,0,1,0,0
4,16,0,1,1,0,0,0,0,0,0,4,0,0,0,2,0,2
10,8,0,4,6,0,0,0,0,0,0,8,0,0,0,0,0,1
6,1,0,12,4,0,0,0,1,0,0,3,0,0,0,2,0,0
5,5,0,3,0,1,1,0,0,0,0,5,0,0,0,0,0,0
1,14,0,3,2,0,0,0,0,0,0,4,0,0,4,6,0,0
13,17,0,8,7,1,7,0,0,0,0,8,0,0,0,1,0,1
5,24,0,3,5,1,0,0,0,1,0,10,0,0,0,0,0,0
8,11,0,5,3,0,0,0,0,0,0,11,0,0,0,0,0,2
19,16,0,4,17,0,0,0,0,1,0,13,0,0,1,7,0,0
3,18,0,20,4,2,1,0,0,1,0,8,0,2,1,7,0,0
10,3,0,15,2,0,1,0,0,0,0,2,0,0,4,2,0,0
2,3,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0
4,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0
3,2,0,2,2,0,0,0,0,0,0,1,0,0,2,0,0,0
1,4,0,1,1,0,0,0,0,0,0,3,2,0,0,0,0,0
1,3,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0
10,19,0,13,2,0,0,0,1,0,0,10,0,0,7,1,1,0
3,9,0,17,1,0,0,0,0,0,0,4,0,4,0,5,0,2
12,4,1,4,7,0,2,0,0,0,0,5,0,1,0,4,0,0
8,15,0,5,26,2,0,0,0,0,0,9,0,0,1,5,0,0
20,20,0,4,9,2,0,0,0,0,0,12,1,4,5,7,0,1
2,2,1,1,4,1,1,0,2,0,0,8,0,0,1,4,0,0
16,23,1,7,3,1,2,0,0,0,0,12,1,0,1,5,0,0
15,14,1,30,6,1,0,0,0,0,0,6,0,3,1,2,0,0
3,24,0,3,3,1,1,0,0,1,0,8,0,11,11,4,0,0
20,9,0,2,8,0,1,0,0,0,0,10,0,0,0,1,0,2
8,10,0,7,4,0,0,0,0,0,0,11,0,0,1,1,0,1
13,10,0,5,9,0,1,0,0,0,0,6,1,1,0,4,0,2
9,29,0,14,12,0,0,0,0,0,0,22,0,4,3,6,0,0
10,23,0,11,8,2,0,0,0,0,0,17,0,3,4,4,0,0
5,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
3,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6,2,0,2,5,0,0,0,0,0,0,1,0,0,0,2,0,0
2,15,1,2,3,0,0,0,0,0,0,4,0,3,1,0,0,0
1,5,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2,0,1,2,0,0,0,0,0,0,3,0,0,0,1,0,0
12,15,1,2,3,0,0,0,0,0,0,4,0,0,0,1,0,1
9,14,1,2,3,0,0,0,0,0,0,3,1,0,0,3,0,1
14,6,0,8,5,2,0,0,0,0,0,6,0,0,0,0,0,0
15,11,0,8,2,0,0,0,1,0,0,9,3,0,0,0,0,0
2,7,0,1,0,1,0,0,0,0,0,6,1,0,0,0,0,0
15,15,1,11,5,0,3,1,0,0,0,11,1,0,0,3,0,0
7,18,0,3,8,0,0,1,0,0,0,8,0,1,1,8,0,4
15,21,1,7,24,1,1,0,0,0,0,21,1,9,4,5,0,1
44,21,0,17,32,1,3,0,0,0,0,22,2,1,0,3,0,1
8,6,1,9,3,3,0,0,0,0,0,9,2,0,0,1,0,0
3,22,0,3,3,1,1,0,0,1,0,5,0,11,6,3,0,0
3,22,0,3,3,1,1,0,0,1,0,5,0,11,6,3,0,0
19,16,0,9,9,0,0,0,0,0,0,17,1,0,0,2,0,2
1,5,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0
26,17,0,6,10,1,2,0,0,0,0,5,0,0,0,7,0,1
7,6,0,5,3,0,0,0,0,0,0,8,0,0,0,0,0,1
16,13,0,9,11,1,6,0,0,0,0,4,0,0,0,0,0,0
8,13,0,3,2,0,1,0,1,0,0,4,0,0,0,5,0,0
12,10,2,20,4,1,1,1,1,0,0,13,0,0,2,5,2,1
5,19,0,2,8,0,0,0,0,0,0,2,1,2,0,3,0,0
25,16,0,42,43,10,2,0,0,0,0,16,0,0,0,15,0,1
11,4,0,7,14,0,0,0,0,0,0,3,1,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0
6,6,0,4,12,0,1,0,0,0,0,8,0,0,0,13,0,3
1,2,0,1,0,0,0,0,0,0,0,1,0,3,0,1,0,0
3,4,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2,5,0,3,3,0,0,0,0,0,0,5,0,0,1,3,0,0
0,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9,7,0,2,1,1,1,0,1,0,0,5,0,0,0,0,0,0
8,21,0,9,10,0,1,0,0,0,0,18,0,1,0,3,0,2
2,5,0,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0
17,24,0,14,11,1,11,0,1,0,0,19,0,0,2,11,0,1
48,20,0,22,27,0,8,0,0,0,0,11,0,0,0,4,0,0
14,18,0,5,2,0,3,0,0,0,0,5,1,0,0,0,0,0
6,3,0,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0
18,9,1,7,11,0,4,0,0,0,0,12,3,1,0,4,0,1
3,4,0,2,3,0,1,0,0,0,0,2,0,0,0,1,0,0
5,2,0,2,1,0,2,0,0,0,0,1,2,0,1,1,0,0
8,17,0,2,12,0,1,0,0,0,0,11,0,8,5,5,0,1
9,13,0,8,2,2,0,0,0,0,0,2,0,1,0,3,0,0
2,5,1,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0
4,13,0,2,9,0,0,0,0,1,0,13,0,0,0,3,0,1
12,4,1,5,1,0,1,0,0,0,0,8,0,0,0,0,0,0
13,24,0,3,2,0,0,0,1,0,0,3,0,0,0,4,0,1
9,3,0,6,1,0,2,0,0,0,0,4,0,0,0,0,0,0
12,14,0,22,9,3,1,1,0,0,0,11,0,0,0,0,0,0
11,19,0,4,20,0,2,0,0,0,0,10,1,0,1,4,0,0
7,2,0,4,2,0,4,0,1,0,0,3,0,0,0,1,0,0
3,6,0,2,2,0,0,0,0,0,0,3,0,0,0,1,0,0
3,5,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0
6,17,0,9,2,2,0,0,0,0,0,12,0,0,0,1,1,0
5,3,0,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0
2,4,0,3,0,1,0,0,0,1,0,4,0,0,0,0,0,0
12,27,0,1,2,0,5,0,0,0,0,17,1,2,2,7,0,0
7,4,0,29,11,1,1,2,1,0,0,8,0,2,0,3,0,0
31,20,0,19,17,2,1,0,1,0,0,13,1,4,0,5,0,1
22,19,0,9,8,0,8,0,0,0,0,17,0,0,0,6,0,0
5,9,0,1,7,2,3,0,0,0,0,11,0,0,0,5,0,0
17,6,0,11,2,0,0,0,0,0,1,7,1,0,2,1,0,0
9,14,0,5,0,0,3,0,0,1,0,16,0,0,0,1,0,0
20,17,1,14,2,2,4,1,0,0,0,10,0,0,0,1,0,0
6,24,0,2,13,0,0,0,0,0,0,21,0,4,5,4,0,1
4,9,0,4,0,0,0,0,0,0,0,3,0,0,0,2,0,0
46,18,2,15,0,3,8,0,4,0,0,40,0,0,1,6,0,2
4,10,0,3,12,0,0,0,0,0,0,8,0,12,0,6,0,1
2,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16,7,0,8,7,2,0,0,2,0,0,7,0,0,0,3,0,0
29,50,0,12,2,0,1,0,1,0,0,14,0,0,2,12,0,2
2,3,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0
20,31,0,3,3,0,1,0,0,0,0,16,1,1,2,1,0,2
30,9,0,15,8,1,3,0,1,0,0,9,0,1,0,2,0,0
16,20,2,12,19,1,0,0,0,0,0,14,0,0,0,19,0,6
35,16,0,12,7,0,5,0,0,0,0,16,0,0,0,0,0,0
11,21,0,6,9,0,1,0,1,0,0,5,2,3,1,5,0,0
23,9,0,13,7,1,2,0,1,0,0,7,0,0,0,2,0,1
19,12,0,13,7,1,0,0,0,0,1,11,0,0,0,0,0,0
33,12,0,14,10,0,4,0,0,2,1,21,2,0,0,4,0,2
10,18,0,38,15,2,1,0,0,0,0,31,0,8,0,16,0,1
5,8,1,6,2,2,1,0,0,0,0,7,3,4,0,0,0,0
17,9,0,18,12,3,0,0,0,0,0,8,0,1,0,1,0,2
10,13,0,7,0,0,0,0,0,0,0,9,0,0,2,1,0,0
15,8,0,9,3,6,1,0,0,0,0,6,0,0,0,1,0,0
6,2,0,2,1,1,0,0,0,0,1,3,0,0,0,0,0,0
2,5,0,14,16,0,0,0,0,1,0,7,0,0,0,6,0,3
19,15,0,6,4,0,1,0,0,0,0,10,0,0,1,3,1,0
7,13,1,15,4,2,1,0,0,0,0,8,1,0,0,3,0,0
9,7,0,3,5,0,0,0,0,0,0,9,0,0,1,0,0,1
7,6,0,8,2,0,0,0,1,0,0,8,1,0,1,1,0,0
15,33,0,5,20,0,1,0,0,0,0,21,0,1,4,0,0,0
3,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0
4,9,0,7,7,0,0,0,0,0,0,10,1,0,2,2,0,0
6,16,1,21,4,0,1,0,0,0,0,14,0,9,4,2,0,0
9,24,0,4,9,0,1,0,0,0,0,12,0,6,6,5,0,1
20,36,0,11,19,0,0,0,0,0,0,21,0,2,0,8,0,1
9,10,0,10,4,1,0,0,0,0,0,14,0,1,0,3,0,0
9,24,0,4,9,0,1,0,0,0,0,12,0,6,6,5,0,1
6,17,0,4,6,0,1,0,0,0,0,4,0,2,4,9,0,3
23,15,2,14,14,2,1,0,0,0,0,9,1,0,0,3,0,1
8,18,1,2,13,0,3,0,1,0,0,17,1,0,0,4,0,0
11,9,0,7,2,0,2,0,0,0,0,5,0,0,0,0,0,0
25,14,0,9,8,0,4,0,0,0,0,8,0,0,0,0,0,1
5,7,0,3,4,0,0,0,0,0,0,8,0,0,1,1,0,0
5,5,1,5,1,2,1,0,0,0,0,10,0,0,0,2,0,0
7,9,0,10,7,2,3,0,0,0,0,8,0,0,0,0,0,0
23,11,0,11,10,0,1,0,0,0,1,12,1,0,0,0,0,0
1,6,0,1,0,0,0,0,0,0,0,5,1,0,0,2,0,0
14,14,0,7,3,2,1,0,0,0,0,10,0,0,1,2,1,0
0,4,0,1,0,0,0,0,0,0,0,4,1,0,0,1,0,0
4,2,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0
10,18,0,5,5,0,2,0,0,1,0,10,0,3,1,1,0,0
3,4,0,7,3,0,0,0,0,0,0,3,0,0,0,2,0,0
2,12,0,3,11,0,0,0,0,1,0,3,1,0,0,1,0,0
4,17,0,1,0,0,0,0,0,1,0,10,0,0,0,1,0,0
27,15,0,5,7,1,3,0,1,0,0,8,0,0,0,1,0,0
4,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4,8,0,2,2,0,0,0,0,0,0,3,0,0,0,1,0,1
0,3,0,2,0,0,0,0,0,0,0,3,1,0,0,1,0,0
10,24,0,4,0,0,1,0,0,2,0,6,0,1,0,13,0,0
1,4,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0
9,12,0,10,5,0,0,0,0,0,0,5,0,0,1,3,0,0
2,2,0,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0
1,3,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0
1,5,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2,4,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0
24,26,0,9,16,0,0,0,4,0,0,15,2,0,0,0,0,3
4,7,0,5,0,2,0,0,0,0,0,4,0,0,0,1,0,0
30,20,3,11,15,2,8,0,0,0,0,12,3,0,0,1,0,2
12,9,0,12,2,2,1,0,0,1,0,6,0,0,2,3,4,0
21,36,0,10,8,1,2,0,0,0,0,12,2,0,0,2,1,0
3,2,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7,7,0,15,3,1,3,0,0,0,0,8,0,0,0,3,0,3
9,16,1,6,19,0,2,0,0,1,0,14,1,2,1,1,0,0
2,4,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0
9,34,0,8,14,0,1,0,0,0,0,11,0,3,2,8,0,0
4,8,0,8,2,0,0,0,0,0,0,5,1,1,0,11,0,1
1,5,0,4,3,0,0,0,0,0,0,4,0,0,0,0,0,0
5,17,0,1,5,1,0,0,1,0,0,8,0,8,0,0,0,0
5,5,0,2,4,0,1,0,0,0,0,5,0,0,0,0,0,0
1,4,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0
32,17,0,19,20,0,4,0,0,0,0,15,0,0,1,6,0,1
2,4,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0
3,10,0,11,0,0,0,0,0,0,0,12,0,3,0,8,0,0
24,11,0,11,6,1,3,1,2,0,0,7,0,0,0,1,0,0
17,26,0,29,23,1,0,0,1,0,0,12,0,5,9,11,0,1
0,4,0,5,2,0,0,0,1,0,0,2,0,0,0,1,0,0
6,5,0,1,4,0,0,0,0,0,0,2,0,0,0,1,0,2
5,6,0,1,2,0,0,0,0,0,0,5,0,0,0,2,0,0
1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
33,14,0,7,5,0,4,0,1,0,0,9,0,0,0,0,0,1
15,19,0,14,2,2,2,0,0,0,0,12,0,0,0,1,0,0
2,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
22,13,0,18,6,5,2,0,0,0,0,14,1,0,0,2,0,2
9,18,1,7,33,1,1,0,1,1,0,17,0,0,1,8,0,3
3,3,1,4,0,0,1,0,0,0,0,3,0,0,0,1,0,0
8,18,0,5,11,0,0,0,0,0,0,11,0,1,3,1,0,2
24,22,1,8,5,0,1,0,0,0,0,10,0,0,3,0,0,1
17,9,1,6,6,1,1,0,0,0,0,6,0,0,0,5,0,0
4,13,0,10,11,0,0,0,0,1,0,5,0,0,2,1,0,0
21,36,1,24,11,3,12,0,0,0,0,15,0,0,6,6,0,2
2,9,0,1,5,0,1,0,0,0,0,8,0,0,6,6,0,2
28,11,0,10,0,1,5,0,3,3,0,14,1,0,0,2,0,0
10,13,0,7,5,0,0,0,0,1,0,10,0,0,6,3,0,2
11,8,0,4,0,2,1,0,2,0,4,3,0,0,0,0,0,1
10,15,0,3,7,0,0,0,0,0,0,7,0,0,0,0,0,2
2,6,0,2,4,0,0,0,0,0,0,1,0,0,0,1,0,0
4,4,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0
12,12,0,23,5,0,1,1,0,0,0,12,0,1,0,3,0,3
1,6,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,3,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0
14,10,0,9,2,7,3,0,0,0,0,5,0,0,1,10,0,3
15,7,1,9,3,1,0,0,0,0,0,7,0,0,0,0,0,0
4,15,0,1,6,0,0,0,0,0,0,11,1,0,0,0,0,0
2,21,0,1,2,0,0,0,0,1,0,5,0,11,4,4,0,0
32,23,0,39,9,4,3,0,0,0,0,9,0,0,0,3,0,3
1,6,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20,15,0,8,2,0,1,0,1,0,0,8,0,0,0,0,0,0
5,5,0,4,3,2,0,0,0,0,0,1,0,0,0,2,0,0
5,6,0,7,4,0,0,0,0,0,0,3,0,0,0,2,0,0
12,10,0,24,11,1,1,0,1,1,0,13,0,0,0,7,0,7
16,14,0,3,7,0,0,0,0,0,0,7,0,0,2,5,0,0
13,24,1,4,20,0,0,0,0,0,0,16,0,0,0,2,0,0
11,2,0,6,6,0,0,0,0,0,0,6,0,0,1,1,0,0
30,15,0,7,11,2,1,0,1,0,0,13,0,0,0,3,0,0
21,9,0,12,7,1,4,0,1,0,0,13,0,0,0,1,0,0
41,29,0,7,2,1,1,1,0,0,0,10,0,0,0,0,0,1
9,13,0,3,3,0,0,0,0,0,0,6,0,0,0,5,0,0
7,21,0,5,10,1,0,0,0,0,0,8,1,8,3,4,0,0
3,9,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0
16,6,0,3,3,2,0,0,0,0,0,6,0,0,0,0,0,0
6,5,0,12,4,1,1,0,0,0,0,7,0,0,0,0,0,1
14,8,0,3,1,0,2,0,0,0,5,9,0,0,0,2,0,0
10,7,0,11,7,0,1,0,0,0,1,11,0,0,0,0,0,2
39,16,0,9,12,0,0,3,0,0,0,16,0,2,0,5,0,4
18,11,0,42,12,1,1,0,0,0,0,9,0,0,0,3,0,1
32,16,0,12,14,0,1,0,1,0,0,13,0,0,0,4,0,0
8,9,0,17,5,0,1,0,0,0,0,13,0,0,3,4,0,0
5,6,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0
4,9,0,24,7,2,2,0,0,2,0,10,0,0,0,4,0,5
3,4,0,1,5,0,1,0,1,0,0,2,0,0,0,0,0,0
5,5,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,6,0,1,1,0,0,0,0,0,0,6,0,0,0,1,0,0
51,30,0,15,7,1,5,0,2,0,0,17,1,0,0,1,0,4
59,25,0,26,11,7,11,0,2,0,0,15,0,0,0,1,0,1
14,6,0,6,3,0,1,0,0,0,0,6,0,0,1,3,0,3
2,5,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
4,18,0,3,11,0,0,0,0,0,0,9,1,9,8,1,0,0
2,4,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0
6,4,1,6,3,0,1,0,1,0,0,2,0,0,0,1,0,0
1,2,0,14,2,0,0,0,0,0,0,6,0,0,0,0,0,0
16,4,0,14,5,0,0,0,0,0,0,5,0,0,0,2,0,0
8,11,0,3,0,1,1,0,2,0,0,7,1,0,0,1,0,0
20,15,0,8,11,1,1,0,1,0,0,7,0,4,0,2,0,0
35,30,0,29,15,9,3,0,0,0,0,14,0,0,0,1,0,1
8,11,0,2,11,1,0,0,0,0,0,9,0,0,0,1,0,0
10,3,0,3,1,0,2,0,0,0,0,2,0,0,0,0,0,1
3,1,0,4,1,0,2,0,0,0,0,2,0,0,0,0,0,0
5,10,0,1,0,0,0,0,1,0,0,2,0,4,0,0,0,0
53,32,0,20,2,1,5,0,0,0,0,11,0,0,0,1,0,1
19,26,0,5,3,1,2,0,0,0,0,7,0,0,0,2,0,0
7,6,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0
10,11,0,4,2,0,1,0,0,0,0,5,1,1,0,0,0,0
