ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,X,PROPN,PUNCT,SCONJ,SYM,VERB,SPACE,CONJ
26,24,5,8,7,24,0,42,1,8,8,0,26,32,3,0,41,1,0
29,31,19,17,8,35,1,61,2,8,35,0,46,72,13,0,65,5,0
102,135,43,74,46,134,0,263,28,50,59,0,152,137,26,3,235,9,0
23,19,9,10,15,19,0,52,2,11,6,0,29,37,3,1,25,4,0
38,43,8,16,12,34,0,102,21,19,17,0,34,55,5,8,55,2,0
5,16,3,2,4,13,0,23,0,6,3,0,21,11,4,0,12,0,0
20,46,7,12,9,42,0,93,2,10,22,0,45,45,12,0,60,1,0
12,19,6,3,9,22,0,32,3,6,3,0,34,32,3,0,38,1,0
44,58,13,33,29,51,1,122,11,27,28,0,110,82,10,1,95,4,0
93,124,33,43,30,120,0,203,9,45,34,0,154,144,30,0,118,0,0
2,6,0,0,2,6,0,10,0,2,0,0,14,10,0,0,7,0,0
5,13,4,3,0,8,0,18,0,5,2,0,30,16,3,0,10,1,0
37,47,20,13,8,45,0,82,6,14,4,0,41,43,4,0,62,1,0
56,92,11,28,14,89,0,176,19,31,9,0,106,94,10,1,109,1,0
62,114,30,38,23,107,0,172,8,39,43,1,145,133,14,0,128,3,0
45,87,23,29,24,68,0,150,9,25,30,0,117,134,19,1,111,4,0
62,52,1,3,19,25,0,100,5,3,8,0,276,111,3,0,18,9,0
9,20,2,6,2,10,0,30,3,6,1,0,36,17,4,0,16,2,0
40,42,11,26,12,51,0,110,2,18,14,0,45,56,12,0,63,6,0
25,51,6,22,11,44,0,84,8,24,11,0,61,53,12,1,60,4,0
42,77,18,26,11,77,0,118,17,24,24,0,80,65,24,2,96,5,0
51,79,18,30,22,77,0,121,3,27,32,0,116,113,13,1,98,7,0
44,60,19,27,15,73,0,130,11,25,16,0,62,59,9,0,98,0,0
16,40,10,17,7,31,0,70,6,17,11,0,46,31,3,0,50,2,0
23,27,6,14,4,30,0,52,1,16,7,0,56,41,6,0,45,1,0
10,32,5,5,4,20,0,38,1,6,7,0,35,24,0,0,26,0,0
56,88,21,29,26,83,0,187,15,38,19,0,107,107,13,0,151,2,0
53,69,26,31,18,85,0,142,10,34,30,0,93,114,10,1,99,7,0
51,89,33,26,23,65,0,155,10,21,20,0,103,92,13,1,88,4,0
3,4,2,1,1,3,0,7,1,2,2,0,6,10,1,0,8,1,0
87,129,24,43,34,109,0,234,18,34,27,0,203,137,19,1,137,7,0
48,70,26,35,16,71,0,102,12,33,36,0,111,100,20,0,93,2,0
3,7,0,1,1,5,0,7,1,0,0,0,33,12,0,0,7,1,0
33,60,14,14,19,49,0,90,5,21,16,0,93,52,9,0,70,3,0
43,56,22,18,23,57,0,122,6,23,15,0,54,62,8,0,63,2,0
24,44,6,11,13,37,0,85,24,16,9,0,44,46,5,8,39,1,0
20,32,7,11,14,34,0,73,3,12,17,0,43,46,9,0,62,0,0
76,116,29,44,28,95,0,188,11,43,67,0,105,151,20,0,164,2,0
51,61,18,18,17,67,0,117,6,18,22,0,102,88,10,1,92,10,0
79,136,40,29,28,105,0,211,24,35,33,0,97,137,19,2,139,9,0
87,127,28,37,26,80,0,179,36,32,38,0,132,137,16,1,91,7,0
47,51,11,22,20,40,0,116,3,11,19,0,81,69,11,0,59,2,0
7,8,2,2,0,10,0,17,2,3,1,0,32,16,1,0,12,2,0
69,117,39,41,29,127,1,210,9,41,73,0,82,143,25,2,147,9,0
63,82,18,19,19,72,0,200,12,30,17,0,126,106,15,2,114,3,0
78,103,33,36,32,96,0,182,7,34,36,0,161,139,18,0,137,4,0
26,40,12,12,9,30,0,47,2,8,18,0,57,39,8,0,37,3,0
86,96,20,24,25,89,0,192,11,38,20,0,107,91,17,1,122,10,0
6,10,1,1,5,10,0,23,2,5,2,0,20,19,2,0,10,0,0
57,94,31,33,23,80,0,143,14,26,33,0,85,99,22,1,117,0,0
110,133,36,53,44,140,0,312,16,50,41,0,149,203,31,0,191,11,0
41,81,21,33,20,100,0,170,13,35,25,0,117,101,10,1,122,5,0
26,55,13,25,11,58,0,109,6,33,21,0,66,68,17,1,93,6,0
87,124,39,44,32,111,1,190,10,42,34,0,185,147,16,0,127,9,0
21,44,15,5,15,40,0,71,4,14,19,0,63,64,6,1,56,3,0
28,48,16,21,10,39,1,82,7,24,15,0,73,56,5,1,59,5,0
80,103,22,20,24,84,0,171,8,36,23,0,131,107,9,0,140,4,0
99,133,60,37,39,129,0,234,53,45,46,0,159,195,27,1,141,8,0
52,79,30,25,20,91,0,214,9,28,22,0,81,105,10,2,119,4,0
55,75,28,44,23,81,2,137,8,41,32,0,126,100,17,2,113,1,0
26,18,8,8,8,14,0,36,8,11,9,0,52,38,4,0,27,2,0
14,35,5,3,12,36,0,36,7,6,6,0,63,35,3,3,37,2,0
10,12,2,5,1,11,0,12,1,2,5,0,20,14,3,0,13,0,0
0,4,1,1,0,3,0,7,0,1,0,0,12,7,1,0,5,0,0
26,55,13,25,11,58,0,109,6,33,21,0,66,68,17,1,93,6,0
2,8,3,6,2,7,0,14,0,5,0,0,27,16,0,0,10,1,0
2,8,3,5,1,10,0,12,0,4,11,0,20,21,2,0,19,0,0
2,8,3,3,2,4,0,10,0,3,5,0,14,15,3,0,11,1,0
3,8,0,1,2,4,0,9,1,0,0,0,25,11,0,0,3,1,0
37,63,18,19,10,63,0,105,4,17,20,0,76,70,11,0,70,3,0
33,64,9,17,15,41,0,85,4,9,16,0,54,57,5,0,50,10,0
11,38,7,13,5,28,0,50,12,14,11,0,53,35,11,0,45,1,0
75,90,39,35,21,97,1,199,33,25,33,1,93,120,37,7,118,13,0
44,46,18,21,11,36,0,68,3,20,20,0,49,44,10,0,51,3,0
80,127,30,56,36,122,0,260,7,34,29,0,115,142,23,1,120,4,0
82,92,35,45,35,101,0,200,4,33,40,0,122,154,32,0,144,12,0
5,8,1,0,8,10,0,14,1,3,5,0,22,18,3,0,15,0,0
21,28,8,10,8,33,0,48,7,10,11,0,47,31,3,0,37,1,0
9,12,3,5,2,16,0,17,0,3,0,0,24,20,1,0,12,0,0
73,99,26,33,18,82,1,194,20,33,27,0,97,113,16,0,135,1,0
7,11,1,2,2,7,0,16,1,5,3,0,31,13,2,0,17,1,0
11,12,6,4,6,15,0,19,0,3,7,0,27,22,7,0,18,0,0
41,79,17,25,11,64,0,124,22,22,20,0,98,87,14,0,88,3,0
8,6,2,3,0,4,0,8,0,3,1,0,13,7,2,0,10,0,0
83,95,43,34,30,73,0,185,20,32,14,0,65,91,18,2,99,5,0
28,57,10,13,14,53,0,113,3,18,6,0,67,55,7,0,63,4,0
73,72,32,35,31,77,0,160,5,27,32,0,114,102,24,0,110,3,0
35,46,7,19,5,44,0,80,2,9,8,0,99,57,8,0,33,2,0
139,185,43,45,52,162,1,318,19,65,47,0,272,197,28,1,211,6,0
18,25,9,9,5,21,0,28,2,11,10,0,44,26,7,0,25,1,0
46,85,9,7,17,59,1,195,28,20,3,0,67,72,5,8,71,2,0
37,20,9,13,11,38,0,65,2,8,14,0,40,50,4,0,45,1,0
37,64,10,16,16,54,0,106,3,16,12,0,102,67,11,0,62,2,0
10,10,3,4,2,11,0,20,1,4,3,0,19,16,1,0,14,0,0
77,88,34,34,28,97,1,164,7,36,31,0,143,113,23,1,143,9,0
6,11,1,3,2,8,0,12,1,3,6,0,20,9,2,0,17,3,0
88,108,39,59,36,113,0,221,18,46,47,0,120,127,23,3,193,5,0
11,10,5,7,3,13,0,26,2,3,3,0,22,13,3,2,17,0,0
51,70,20,11,14,73,0,133,24,20,8,0,102,110,9,1,69,3,0
6,9,0,0,2,10,0,10,1,2,1,0,12,8,1,0,10,1,0
52,87,25,36,26,82,0,135,13,30,44,0,102,111,9,1,112,2,0
75,107,29,36,29,103,1,174,8,45,59,0,110,124,26,0,154,2,0
29,43,9,9,7,40,0,86,6,11,5,0,40,39,8,0,41,4,0
13,53,14,8,9,22,0,63,62,5,1,0,51,39,0,1,24,2,0
47,59,13,17,17,55,0,103,6,23,24,0,66,79,5,0,85,0,0
64,106,41,38,34,102,0,180,14,41,36,0,163,132,16,1,154,2,0
117,156,69,36,39,181,0,320,47,32,25,0,123,192,32,5,149,12,0
51,88,23,25,18,80,0,169,7,27,22,0,113,108,10,2,116,8,0
21,29,11,10,7,30,0,47,4,13,10,0,50,36,3,0,45,0,0
50,79,24,39,13,82,0,147,6,34,34,0,84,98,21,1,124,6,0
52,119,31,30,18,86,0,157,26,33,45,0,120,120,16,1,109,4,0
104,126,23,38,45,120,0,232,7,46,43,0,185,171,13,0,158,5,0
27,56,11,11,7,48,0,72,12,9,2,0,89,52,8,0,46,0,0
84,114,31,43,15,110,0,196,25,59,34,0,168,118,27,3,133,6,0
62,98,16,35,13,95,0,168,9,42,37,0,116,122,20,1,116,13,0
40,49,17,20,19,56,2,83,13,22,21,0,62,80,9,1,59,7,0
55,62,29,18,26,72,1,126,4,20,25,0,88,94,13,0,90,6,0
78,102,25,38,20,98,0,213,19,40,24,0,116,101,16,1,139,3,0
25,41,10,16,10,41,0,96,6,14,5,0,59,48,8,0,55,3,0
108,115,53,69,32,109,0,198,6,47,46,2,162,143,24,0,168,4,0
9,8,1,1,0,11,0,22,0,7,2,0,19,15,1,0,16,0,0
59,68,15,29,26,53,0,194,19,20,7,0,110,106,14,2,79,8,0
9,12,3,1,3,11,0,17,0,2,1,0,16,13,0,0,13,0,0
20,25,12,12,9,27,0,36,2,10,11,0,42,37,6,0,32,0,0
28,84,29,22,10,56,1,115,11,21,16,0,99,78,16,1,93,5,0
28,68,9,12,13,44,0,122,28,17,8,0,74,69,10,5,66,3,0
4,14,2,1,1,13,0,19,0,2,1,0,24,20,2,0,12,0,0
5,14,3,5,2,10,0,9,2,5,4,0,29,17,0,0,12,0,0
34,56,25,21,9,57,0,76,9,11,19,0,58,73,8,0,42,2,0
5,14,2,3,3,16,0,20,2,0,4,0,19,14,1,0,13,1,0
4,3,2,3,1,5,0,9,0,2,4,0,13,12,3,0,9,1,0
53,90,25,19,15,72,0,125,8,30,14,0,135,100,10,0,98,3,0
31,52,16,17,15,53,0,85,5,13,16,0,57,61,7,0,60,2,0
7,6,1,3,4,8,0,9,0,1,2,0,19,15,2,0,9,0,0
40,75,13,26,23,71,0,155,19,9,10,0,80,94,16,1,72,5,0
14,29,4,14,6,19,0,30,0,7,13,0,34,27,4,0,27,0,0
10,26,3,3,5,19,0,34,1,5,3,0,36,26,2,1,26,0,0
57,72,18,22,13,83,0,125,46,25,7,0,357,190,7,0,110,9,0
24,42,12,16,6,27,0,65,4,18,14,0,53,55,3,0,42,2,0
7,10,3,6,3,11,0,8,0,5,7,0,24,18,3,0,11,0,0
72,108,41,38,27,88,0,176,11,30,30,0,161,131,22,1,118,5,0
70,87,22,12,19,75,0,169,22,16,18,0,65,76,18,8,95,19,0
10,14,3,2,4,13,0,20,1,7,3,0,23,21,2,0,16,2,0
100,119,36,49,34,113,0,198,6,49,52,0,141,148,19,0,130,6,0
28,32,9,13,13,30,0,44,2,8,5,0,41,27,1,0,25,0,0
62,134,30,41,30,107,0,214,12,42,43,0,146,135,21,0,142,2,0
7,13,1,4,1,11,0,22,0,5,4,0,20,17,4,0,14,0,0
25,26,10,7,13,15,0,49,1,9,13,0,44,40,4,0,32,0,0
22,40,9,12,6,36,0,115,8,16,9,0,58,52,5,0,56,1,0
5,12,2,1,1,8,0,11,1,2,1,0,17,11,1,0,11,1,0
3,7,3,0,4,5,0,10,1,0,1,0,12,7,1,0,6,0,0
78,101,25,33,26,105,0,153,9,25,39,0,154,144,21,3,123,16,0
55,80,25,16,17,42,0,132,14,8,6,1,62,59,12,1,68,5,0
32,59,18,14,5,46,0,90,8,7,5,0,83,50,8,1,47,3,0
40,43,5,15,2,47,0,91,9,14,7,0,138,65,6,0,49,3,0
10,11,4,3,5,9,0,16,1,3,7,0,24,21,2,0,16,0,0
18,14,3,6,2,15,0,21,0,3,5,0,13,15,3,0,14,0,0
20,18,3,4,8,16,0,42,1,5,4,0,23,28,0,0,24,0,0
77,102,36,40,24,100,0,164,9,31,36,0,130,132,24,0,139,3,0
6,12,5,3,1,11,0,14,0,2,4,0,21,14,3,0,14,0,0
12,13,0,5,3,10,0,17,1,3,3,0,18,16,4,0,17,0,0
87,99,27,31,30,88,0,183,6,34,28,0,132,131,10,0,122,5,0
6,19,4,2,4,15,0,28,0,4,3,0,22,24,0,0,12,0,0
84,104,27,38,25,105,0,183,6,35,29,0,125,127,14,1,115,8,0
11,13,8,5,4,17,0,23,1,8,8,0,23,25,3,0,19,0,0
2,8,3,1,1,9,0,13,0,4,1,0,14,10,1,0,8,1,0
10,16,2,3,4,13,0,20,0,1,6,0,28,20,7,0,18,1,0
83,104,32,21,26,112,0,192,23,19,36,0,81,123,21,2,108,13,0
6,14,0,7,3,13,0,27,2,6,2,0,21,15,4,0,14,3,0
4,15,10,5,2,9,0,13,1,1,10,0,24,19,2,0,17,2,0
10,19,4,3,5,10,0,28,1,2,3,0,25,20,1,0,13,3,0
126,193,45,31,44,179,1,293,44,46,92,0,199,213,34,0,207,6,0
29,56,7,16,10,41,0,77,3,7,20,0,54,44,8,0,49,0,0
14,22,7,8,6,23,0,25,1,3,11,0,29,26,3,0,24,0,0
5,7,1,3,3,5,0,7,0,1,1,0,29,8,0,0,10,1,0
57,67,20,11,12,76,0,127,9,15,37,0,70,86,17,0,78,6,0
12,10,4,11,3,7,0,15,0,7,7,0,20,16,4,0,13,0,0
53,90,25,19,15,72,0,125,8,30,14,0,135,100,10,0,98,3,0
8,9,3,2,1,12,0,12,0,2,4,0,18,18,1,0,14,1,0
14,25,8,8,6,21,0,29,0,2,6,0,39,37,1,0,20,0,0
9,14,3,3,10,13,0,22,0,2,4,0,25,28,0,0,19,0,0
8,8,0,2,0,7,0,8,0,0,0,0,21,12,4,0,8,1,0
98,173,45,44,30,150,1,262,32,23,80,0,157,267,31,2,168,11,0
6,6,3,2,3,7,0,14,0,4,3,0,21,14,1,0,9,0,0
8,9,3,5,2,7,0,11,1,4,5,0,21,15,1,0,11,2,0
12,22,3,5,3,15,0,29,3,3,1,0,21,27,2,0,11,0,0
14,11,2,4,1,11,0,18,1,3,2,0,25,22,1,0,12,0,0
87,93,23,41,37,83,0,156,4,35,54,0,166,112,24,0,144,3,0
38,75,29,29,23,71,0,109,7,19,46,0,96,84,22,0,92,2,0
51,73,29,21,19,62,0,117,10,13,49,0,86,134,16,2,100,0,0
19,39,9,10,8,29,0,53,0,5,9,0,31,39,4,0,33,1,0
16,12,3,2,2,12,0,18,2,3,0,0,27,18,2,0,11,0,0
7,12,0,4,0,10,0,18,1,3,1,0,18,13,1,0,13,0,0
5,13,0,5,0,15,0,17,0,1,6,0,20,16,1,0,13,0,0
21,22,4,6,4,15,0,26,1,4,1,0,31,24,2,0,9,0,0
45,64,12,27,24,75,0,157,7,18,43,0,80,126,18,0,108,3,0
5,4,1,2,1,6,0,7,0,3,1,0,16,12,1,0,7,0,0
10,17,5,5,3,10,0,25,1,5,1,0,28,20,0,0,12,1,0
10,13,1,1,4,10,0,15,0,2,2,0,17,10,0,0,8,0,0
4,8,2,2,1,8,0,11,0,1,0,0,16,8,1,0,7,0,0
5,11,6,5,2,11,0,12,0,4,4,0,26,14,0,0,15,1,0
2,5,0,0,2,6,0,7,0,0,1,0,14,8,0,0,6,0,0
6,7,3,1,3,8,0,16,0,4,1,0,24,14,4,0,15,0,0
7,11,2,2,1,11,0,12,2,2,6,0,26,21,2,0,17,0,0
131,191,44,48,64,209,0,338,36,41,92,0,215,213,42,3,227,4,0
24,58,13,14,10,36,0,86,21,16,8,0,79,49,9,1,49,2,0
26,31,15,26,12,41,0,62,10,9,11,0,19,47,9,2,42,1,0
16,17,5,6,3,20,0,42,9,7,4,0,25,26,1,1,30,0,0
17,31,6,14,3,22,0,45,3,9,6,0,44,27,4,0,27,0,0
63,115,26,48,21,99,0,257,14,34,23,0,84,82,23,1,127,5,0
15,48,17,12,9,44,0,87,13,10,6,0,65,41,4,0,45,1,0
9,23,7,11,3,18,0,38,7,5,6,0,29,20,6,1,22,0,0
1,5,1,0,0,6,0,12,1,2,0,0,3,5,1,0,4,1,0
19,20,6,12,5,13,0,41,7,3,5,0,22,18,5,2,25,0,0
10,33,15,12,1,23,0,65,1,15,12,0,26,30,7,0,51,2,0
11,15,5,5,4,17,0,48,12,2,1,0,12,22,7,3,16,0,0
11,25,7,4,1,17,0,28,7,5,6,0,26,11,4,1,15,0,0
6,7,1,3,1,8,0,26,3,2,0,0,13,17,1,0,6,1,0
30,49,6,24,9,49,1,112,4,19,15,0,50,53,10,0,67,5,0
11,19,1,2,6,13,0,22,2,1,2,0,36,27,0,0,8,1,0
42,34,14,13,8,45,1,62,6,13,24,2,61,61,9,2,50,0,0
18,60,7,15,10,38,0,97,14,21,13,0,56,56,5,3,57,9,0
8,10,1,2,1,3,0,19,1,2,2,0,13,7,4,0,10,0,0
2,9,1,7,2,9,0,24,2,1,2,0,10,11,5,0,9,0,0
17,29,4,16,2,28,0,47,0,13,17,0,37,41,4,0,37,1,0
47,59,12,17,17,57,0,173,8,29,17,0,25,54,7,2,106,2,0
56,62,19,27,19,79,0,104,7,18,24,0,81,82,15,1,90,3,0
9,13,1,2,4,16,0,22,2,2,0,0,17,11,2,0,13,2,0
76,105,35,29,29,109,0,161,5,25,21,0,159,128,12,2,95,12,0
9,5,0,4,0,6,0,14,0,5,3,0,17,7,3,0,12,0,0
135,127,39,59,41,144,0,264,7,22,33,0,139,211,15,0,142,29,0
53,106,33,31,20,84,0,144,20,20,44,0,116,129,25,2,138,1,0
78,113,30,38,21,97,0,169,24,30,28,0,145,98,23,1,119,2,0
29,41,7,13,9,35,0,91,4,20,3,0,78,39,8,0,58,7,0
25,46,18,15,15,43,0,87,6,19,8,0,95,53,12,0,52,3,0
17,51,12,13,11,42,0,78,18,7,5,0,59,35,5,5,45,4,0
36,57,10,15,2,53,0,93,13,11,7,0,77,47,13,0,66,1,0
54,109,22,15,21,105,0,178,34,23,37,0,123,112,13,0,106,4,0
13,30,4,11,2,32,0,47,1,16,7,0,42,24,5,0,23,1,0
29,45,10,16,6,39,0,92,10,14,8,0,53,45,8,0,51,4,0
42,58,16,12,14,46,0,128,11,13,13,0,66,82,11,1,77,3,0
8,14,2,0,4,9,0,22,9,0,1,0,19,11,1,0,12,0,0
26,25,6,9,11,20,0,42,1,7,8,0,30,25,3,0,26,1,0
3,11,0,2,0,6,0,13,5,2,0,0,21,9,0,0,6,0,0
4,10,3,2,4,9,0,19,9,0,0,0,22,9,0,2,7,1,0
6,11,1,1,5,9,0,18,7,0,2,0,24,11,0,1,9,1,0
127,197,58,50,54,178,1,313,42,59,108,0,211,259,39,0,224,6,0
4,7,0,2,2,3,0,9,5,0,0,0,21,8,0,0,4,0,0
31,57,16,15,8,39,0,86,5,11,17,0,66,60,6,0,60,5,0
24,50,14,15,12,55,0,84,2,9,16,0,80,91,12,0,66,2,0
57,111,39,37,13,102,0,168,46,25,24,0,131,119,19,8,116,4,0
11,10,8,3,3,7,0,42,13,2,1,0,42,36,2,1,9,1,0
52,86,17,23,16,86,0,149,9,30,15,0,119,80,16,2,92,1,0
15,33,6,8,8,46,0,51,3,7,18,0,63,41,2,0,54,1,0
67,152,42,49,32,127,0,233,20,28,63,0,176,173,24,2,173,8,0
64,120,47,45,28,112,0,190,25,27,25,0,131,121,22,2,113,5,0
4,12,2,4,0,9,0,15,0,5,2,0,22,6,1,0,10,0,0
19,38,8,20,7,33,0,79,4,13,11,0,47,34,7,0,55,2,0
75,106,32,24,12,75,0,177,39,23,23,1,88,110,17,5,108,5,0
7,17,2,6,1,10,0,24,9,1,3,0,33,13,0,1,11,0,0
8,6,4,4,3,11,0,18,0,1,4,0,11,16,3,0,13,0,0
124,190,44,49,62,205,0,330,37,42,94,0,215,215,43,3,232,12,0
49,66,13,28,14,73,0,109,12,28,21,0,106,71,12,0,95,0,0
8,12,3,2,0,5,0,14,5,0,3,0,19,15,0,0,10,0,0
18,45,5,7,7,26,0,65,8,6,10,0,49,43,2,0,29,1,0
6,10,3,3,4,17,0,21,0,0,2,0,22,22,1,0,10,1,0
5,18,3,5,2,16,0,32,2,2,2,0,11,16,1,0,12,1,0
61,102,34,38,20,90,0,163,21,31,43,0,94,111,19,2,134,5,0
13,36,7,9,4,36,0,67,0,12,6,0,41,25,4,0,43,0,0
69,142,26,45,29,125,0,205,19,30,40,0,136,140,19,4,120,4,0
75,87,21,33,21,89,0,211,9,36,10,0,103,104,13,1,125,5,0
48,83,20,39,21,100,0,159,10,25,31,0,128,111,15,0,109,2,0
46,67,21,15,25,100,3,138,14,22,12,0,81,98,21,0,80,4,0
72,85,28,27,30,82,0,195,29,38,25,0,92,115,16,10,136,6,0
22,35,10,11,5,37,0,48,0,9,19,0,31,58,4,0,53,0,0
58,73,23,26,9,72,0,137,24,22,18,0,63,91,16,0,69,4,0
51,62,16,25,16,61,0,113,3,18,10,0,63,80,13,0,72,2,0
32,52,6,7,11,44,0,107,5,13,9,0,40,46,5,0,59,1,0
6,6,5,7,3,10,0,12,1,6,9,0,17,14,2,0,19,0,0
52,90,10,35,19,91,0,166,22,45,16,0,107,83,21,6,116,8,0
26,44,13,11,5,44,0,91,6,22,10,0,59,48,9,1,62,4,0
38,70,11,24,9,66,0,150,5,24,23,0,56,70,9,0,93,4,0
4,11,0,1,2,5,0,16,9,0,1,0,19,10,0,1,6,1,0
5,14,2,2,1,7,0,19,6,3,1,0,18,12,0,0,8,1,0
18,49,9,11,13,53,0,106,8,15,8,0,44,42,7,0,62,3,0
3,11,2,4,6,5,0,19,9,0,0,0,21,11,0,1,7,1,0
37,53,18,28,13,65,0,93,6,7,8,0,61,63,3,0,41,6,0
99,159,53,47,31,132,0,285,48,41,36,0,164,178,14,1,165,13,0
50,84,13,15,24,61,0,212,36,24,9,0,60,101,9,10,104,6,0
46,58,7,27,8,56,0,105,13,16,8,0,150,72,6,0,54,11,0
9,20,4,6,4,17,0,26,1,4,7,0,25,23,2,0,17,0,0
46,86,12,21,23,67,0,158,7,17,11,0,84,69,4,0,66,0,0
36,98,19,28,25,77,0,175,19,20,14,0,92,97,12,4,103,3,0
4,15,1,2,0,8,0,21,8,2,0,0,20,9,0,0,8,0,0
57,84,19,28,20,80,0,165,24,22,26,0,95,104,11,1,94,2,0
63,85,25,19,32,80,0,173,13,21,18,1,102,84,15,5,99,7,0
24,60,2,12,13,36,0,120,30,9,5,0,41,61,4,0,44,2,0
77,129,45,41,19,109,0,195,20,22,37,0,154,125,17,4,121,2,0
82,134,47,46,16,126,1,245,39,26,24,0,109,139,23,9,120,10,0
79,137,40,41,17,101,0,196,52,22,21,0,115,103,20,3,105,23,0
24,45,11,27,7,61,0,75,4,15,10,0,39,47,15,0,61,3,0
27,36,8,13,8,38,0,46,5,18,16,0,69,50,16,0,55,0,0
51,70,19,31,14,64,0,160,7,35,19,0,88,78,16,0,114,6,0
38,45,8,17,7,42,0,90,15,13,4,0,75,47,10,2,58,3,0
35,71,18,23,7,66,0,107,3,14,10,0,67,51,14,0,57,6,0
83,93,30,27,31,86,0,156,26,30,14,0,139,142,17,1,80,6,0
29,68,19,12,21,63,0,78,7,22,23,0,75,77,11,0,78,2,0
26,33,10,7,4,30,0,56,12,10,7,0,72,34,4,4,36,3,0
42,45,16,33,16,51,0,74,4,13,35,0,51,51,17,1,65,3,0
29,50,8,15,8,48,0,86,10,9,12,0,36,28,6,0,52,9,0
81,102,50,37,36,124,0,210,21,31,32,0,148,150,19,2,137,15,0
4,13,5,1,3,8,0,24,12,1,1,0,22,10,0,2,7,0,0
96,154,36,34,36,126,0,325,43,50,29,0,114,146,24,3,177,13,0
40,92,22,27,19,67,0,136,32,23,26,1,114,106,8,3,110,5,0
67,95,22,25,18,91,1,194,14,22,17,0,115,125,23,2,118,5,0
50,61,12,14,22,52,0,144,8,22,14,0,53,81,6,3,80,8,0
33,67,11,21,20,58,0,140,6,19,9,0,90,61,15,1,70,3,0
18,37,14,30,17,58,0,88,5,11,8,0,68,65,6,0,48,6,0
67,94,29,28,18,97,0,177,15,28,30,0,93,121,16,0,134,24,0
23,44,9,16,6,40,0,68,6,10,7,0,46,38,5,0,38,0,0
22,32,8,10,5,26,0,70,20,8,9,0,48,31,7,2,41,0,0
7,14,5,7,0,14,0,27,1,3,2,0,21,19,0,0,14,0,0
5,9,2,2,1,12,0,18,3,4,1,0,13,8,0,0,11,1,0
9,12,3,2,0,8,0,18,10,2,0,0,14,20,2,4,11,2,0
39,41,8,16,8,44,0,56,1,12,10,0,71,57,8,0,38,1,0
15,29,7,11,4,31,0,56,1,9,3,0,21,28,3,0,33,2,0
8,11,0,2,1,8,0,19,2,1,1,0,16,10,1,0,4,0,0
38,83,18,25,18,77,0,163,25,18,10,0,85,77,9,5,91,2,0
67,130,26,53,28,107,0,193,5,33,35,0,153,94,19,2,134,6,0
66,97,38,41,33,82,0,181,11,33,38,0,124,107,12,4,125,5,0
7,23,2,4,5,20,0,35,5,5,5,0,33,18,8,2,23,3,0
44,50,18,11,8,54,0,100,16,14,3,0,54,45,10,0,44,1,0
45,85,30,29,13,85,0,127,6,35,30,0,141,102,19,0,122,4,0
98,134,24,46,23,118,0,217,21,25,26,0,120,127,17,2,107,1,0
13,16,1,9,4,14,0,35,0,7,0,0,27,20,4,0,20,0,0
108,132,50,61,37,145,0,289,24,43,38,0,123,165,25,1,174,12,0
25,42,6,18,11,45,0,75,5,15,9,0,73,43,7,1,50,2,0
31,33,9,12,6,24,0,75,11,15,11,0,26,40,8,1,50,1,0
35,54,15,16,8,44,0,94,23,7,12,0,58,48,14,3,60,3,0
49,65,19,24,11,77,0,112,12,26,18,0,110,67,16,1,79,5,0
33,57,13,29,13,49,0,117,5,24,15,0,68,70,8,0,92,4,0
68,122,38,50,14,105,0,180,10,35,49,0,123,122,28,2,139,5,0
49,90,31,34,18,90,0,125,8,17,18,0,110,86,18,2,84,8,0
19,32,7,11,4,31,0,63,0,6,8,0,35,33,4,0,40,0,0
28,54,14,11,8,58,0,76,1,16,8,0,73,39,10,0,66,2,0
5,8,3,5,2,9,0,14,0,5,1,0,22,10,0,0,11,0,0
5,14,3,2,0,11,0,12,0,3,3,0,19,7,2,0,12,0,0
7,11,1,5,0,13,0,15,0,1,6,0,13,12,4,0,7,0,0
66,94,26,33,21,93,0,230,20,24,38,0,92,123,16,2,138,1,0
71,109,33,30,23,99,0,214,22,36,26,0,112,120,13,1,141,4,0
22,29,7,11,7,39,0,65,10,15,8,0,37,31,3,0,39,0,0
37,67,11,27,18,76,0,107,5,19,22,0,82,79,18,0,76,5,0
56,128,28,41,21,129,0,189,8,44,38,0,151,104,16,1,134,1,0
56,61,17,29,18,67,0,105,16,12,21,1,72,76,11,0,69,2,0
37,53,19,29,13,56,0,87,4,26,20,0,53,52,10,0,61,2,0
70,116,27,42,12,94,0,163,6,39,34,0,136,123,18,0,118,0,0
25,36,3,23,6,27,2,41,2,18,20,0,59,35,7,0,45,2,0
57,114,33,31,17,91,0,160,24,23,12,0,126,83,15,4,85,0,0
35,69,12,21,12,65,0,115,6,20,21,0,76,74,8,1,67,1,0
53,92,21,30,18,71,2,135,12,19,23,0,85,76,18,0,84,2,0
68,135,45,51,20,139,0,203,11,38,63,0,131,134,23,1,165,6,0
37,61,11,22,10,59,0,120,24,12,6,0,59,47,8,4,50,8,0
30,61,12,28,12,48,0,120,15,10,7,0,69,65,12,0,72,2,0
24,44,20,14,9,41,0,69,7,16,24,0,52,53,12,0,62,0,0
68,98,22,29,24,84,0,172,42,20,18,0,93,96,14,13,108,37,0
34,70,14,20,15,62,0,107,7,11,12,0,75,62,8,0,60,6,0
